is_late_delivery,order_id,product_id,customer_id,customer_segment,sales,quantity,profit,shipping_mode,market,lead_time,order_processing_days,avg_order_value_30d,num_orders_30d,avg_lead_time_by_mode,late_delivery_rate_by_mode,is_high_value,is_bulk_order,is_profitable,profit_margin,day_of_week,month,quarter,year,feature_extraction_date,order_date,shipment_date,avg_shipping_cost,avg_defect_rate,max_defect_rate,department,class
0,34726,1073,5004,Home Office,199.9900055,1,6.230000019,Standard Class,USCA,10,2,192.47833824166665,12,10.0,0.26666666666666666,0,0,1,0.031,7,5,2,2016,2026-05-15,2016-05-21,2016-05-23,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,45176,627,5004,Home Office,39.99000168,1,-24.35000038,Standard Class,Pacific Asia,10,2,180.74846619846156,13,10.0,0.6666666666666666,0,0,0,-0.609,6,10,4,2016,2026-05-15,2016-10-21,2016-10-23,0.0,0.0,0.0,Golf,Small Value-Large Number
0,45176,1004,5004,Home Office,399.980011,1,184.2299957,Standard Class,Pacific Asia,10,2,196.4078622557143,14,10.0,0.6666666666666666,1,0,1,0.461,6,10,4,2016,2026-05-15,2016-10-21,2016-10-23,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,45176,1014,5004,Home Office,99.95999908,2,-33.59000015,Standard Class,Pacific Asia,10,2,189.97800471066668,15,10.0,0.6333333333333333,0,0,0,-0.336,6,10,4,2016,2026-05-15,2016-10-21,2016-10-23,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,53500,37,5004,Home Office,139.9600067,4,44.09000015,First Class,LATAM,10,2,186.85187983500003,16,10.0,0.9666666666666667,0,0,1,0.315,1,2,1,2017,2026-05-15,2017-02-19,2017-02-21,0.0,0.0,0.0,Fitness,Small Value-Large Number
1,53500,191,5004,Home Office,499.9500122,5,174.2200012,First Class,LATAM,10,2,205.2694170329412,17,10.0,1.0,1,0,1,0.348,1,2,1,2017,2026-05-15,2017-02-19,2017-02-21,0.0,0.0,0.0,Footwear,High Value-Small Number
1,53500,365,5004,Home Office,119.9800034,2,-77.09999847,First Class,LATAM,10,2,200.53111627555558,18,10.0,1.0,0,0,0,-0.643,1,2,1,2017,2026-05-15,2017-02-19,2017-02-21,0.0,0.0,0.0,Apparel,High Value-Small Number
1,53500,627,5004,Home Office,39.99000168,1,9.5,First Class,LATAM,10,2,192.08158392842108,19,10.0,1.0,0,0,1,0.238,1,2,1,2017,2026-05-15,2017-02-19,2017-02-21,0.0,0.0,0.0,Golf,Small Value-Large Number
1,57898,365,5004,Home Office,59.99000168,1,15.43999958,Second Class,LATAM,10,4,185.47700481600003,20,10.0,0.8666666666666667,0,0,1,0.257,3,4,2,2017,2026-05-15,2017-04-25,2017-04-29,0.0,0.0,0.0,Apparel,High Value-Small Number
1,57898,627,5004,Home Office,199.9499969,5,91.05999756,Second Class,LATAM,10,4,186.16619491523812,21,10.0,0.8666666666666667,0,0,1,0.455,3,4,2,2017,2026-05-15,2017-04-25,2017-04-29,0.0,0.0,0.0,Golf,Small Value-Large Number
1,57898,1014,5004,Home Office,249.8999939,5,115.1500015,Second Class,LATAM,10,4,189.06318577818183,22,10.0,0.8666666666666667,0,0,1,0.461,3,4,2,2017,2026-05-15,2017-04-25,2017-04-29,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,60239,403,5004,Home Office,129.9900055,1,50.95999908,Same Day,LATAM,10,0,186.4947866356522,23,10.0,0.3,0,0,1,0.392,2,5,2,2017,2026-05-15,2017-05-29,2017-05-29,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,60239,502,5004,Home Office,50.0,1,23.28000069,Same Day,LATAM,10,0,180.80750385916667,24,10.0,0.3,0,0,1,0.466,2,5,2,2017,2026-05-15,2017-05-29,2017-05-29,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,60239,957,5004,Home Office,299.980011,1,55.86000061,Same Day,LATAM,10,0,185.57440414479998,25,10.0,0.3,0,0,1,0.186,2,5,2,2017,2026-05-15,2017-05-29,2017-05-29,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,60239,1014,5004,Home Office,199.9199982,4,87.38999939,Same Day,LATAM,10,0,186.12615776230768,26,10.0,0.3,0,0,1,0.437,2,5,2,2017,2026-05-15,2017-05-29,2017-05-29,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,60239,1073,5004,Home Office,199.9900055,1,78.12000275,Same Day,LATAM,10,0,186.63963360444444,27,10.0,0.3,0,0,1,0.391,2,5,2,2017,2026-05-15,2017-05-29,2017-05-29,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,63908,365,5004,Home Office,239.9600067,4,28.21999931,Standard Class,Europe,10,4,188.54393264357142,28,10.0,0.23333333333333334,0,0,1,0.118,6,7,3,2017,2026-05-15,2017-07-21,2017-07-25,0.0,0.0,0.0,Apparel,High Value-Small Number
0,63908,502,5004,Home Office,50.0,1,14.19999981,Standard Class,Europe,10,4,183.76655565586205,29,10.0,0.23333333333333334,0,0,1,0.284,6,7,3,2017,2026-05-15,2017-07-21,2017-07-25,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,63908,957,5004,Home Office,299.980011,1,21.26000023,Standard Class,Europe,10,4,187.64033750066665,30,10.0,0.23333333333333334,0,0,1,0.071,6,7,3,2017,2026-05-15,2017-07-21,2017-07-25,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,7814,365,5007,Home Office,179.9700012,3,80.33999634,Second Class,LATAM,10,5,179.9700012,1,10.0,0.7666666666666667,0,0,1,0.446,7,4,2,2015,2026-05-15,2015-04-25,2015-04-30,0.0,0.0,0.0,Apparel,High Value-Small Number
1,7814,1073,5007,Home Office,199.9900055,1,89.27999878,Second Class,LATAM,10,5,189.98000335,2,10.0,0.7666666666666667,0,0,1,0.446,7,4,2,2015,2026-05-15,2015-04-25,2015-04-30,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,14227,502,5007,Home Office,200.0,4,50.40000153,Standard Class,Europe,10,3,193.32000223333333,3,10.0,0.0,0,0,1,0.252,2,7,3,2015,2026-05-15,2015-07-27,2015-07-30,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,14227,957,5007,Home Office,299.980011,1,124.0699997,Standard Class,Europe,10,3,219.985004425,4,10.0,0.0,0,0,1,0.414,2,7,3,2015,2026-05-15,2015-07-27,2015-07-30,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,14227,1014,5007,Home Office,149.9400024,3,42.88000107,Standard Class,Europe,10,3,205.97600401999998,5,10.0,0.0,0,0,1,0.286,2,7,3,2015,2026-05-15,2015-07-27,2015-07-30,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,19930,926,5007,Home Office,79.94999695,5,3.039999962,Standard Class,Europe,10,6,184.97166950833332,6,10.0,0.5,0,0,1,0.038,1,10,4,2015,2026-05-15,2015-10-18,2015-10-24,0.0,0.0,0.0,Outdoors,Small Value-Large Number
1,19930,957,5007,Home Office,299.980011,1,84.65000153,Standard Class,Europe,10,6,201.4014325785714,7,10.0,0.5333333333333333,0,0,1,0.282,1,10,4,2015,2026-05-15,2015-10-18,2015-10-24,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,34771,502,5007,Home Office,50.0,1,16.52000046,First Class,USCA,10,2,182.47625350624998,8,10.0,0.8333333333333334,0,0,1,0.33,1,5,2,2016,2026-05-15,2016-05-22,2016-05-24,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,34771,1004,5007,Home Office,399.980011,1,-593.9699707,First Class,USCA,10,2,206.6433376722222,9,10.0,0.8666666666666667,1,0,0,-1.485,1,5,2,2016,2026-05-15,2016-05-22,2016-05-24,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,34771,1014,5007,Home Office,49.97999954,1,-30.79999924,First Class,USCA,10,2,190.977003859,10,10.0,0.9,0,0,0,-0.616,1,5,2,2016,2026-05-15,2016-05-22,2016-05-24,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,53202,282,5007,Home Office,159.9499969,5,6.809999943,Second Class,LATAM,10,3,188.15636686272728,11,10.0,0.8666666666666667,0,0,1,0.043,4,2,1,2017,2026-05-15,2017-02-15,2017-02-18,0.0,0.0,0.0,Footwear,Small Value-Large Number
1,53202,365,5007,Home Office,239.9600067,4,93.58000183,Second Class,LATAM,10,3,192.47333684916669,12,10.0,0.8666666666666667,0,0,1,0.39,4,2,1,2017,2026-05-15,2017-02-15,2017-02-18,0.0,0.0,0.0,Apparel,High Value-Small Number
1,53202,627,5007,Home Office,159.9600067,4,61.18000031,Second Class,LATAM,10,3,189.97231145307694,13,10.0,0.8666666666666667,0,0,1,0.382,4,2,1,2017,2026-05-15,2017-02-15,2017-02-18,0.0,0.0,0.0,Golf,Small Value-Large Number
1,22699,403,5009,Home Office,129.9900055,1,45.04000092,First Class,Pacific Asia,10,2,129.9900055,1,10.0,1.0,0,0,1,0.346,7,11,4,2015,2026-05-15,2015-11-28,2015-11-30,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
1,22699,893,5009,Home Office,49.97999954,2,17.13999939,First Class,Pacific Asia,10,2,89.98500252,2,10.0,1.0,0,0,1,0.343,7,11,4,2015,2026-05-15,2015-11-28,2015-11-30,0.0,0.0,0.0,Outdoors,Small Value-Large Number
1,22699,957,5009,Home Office,299.980011,1,129.5899963,First Class,Pacific Asia,10,2,159.98333868,3,10.0,1.0,0,0,1,0.432,7,11,4,2015,2026-05-15,2015-11-28,2015-11-30,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,22699,1014,5009,Home Office,99.95999908,2,24.48999977,First Class,Pacific Asia,10,2,144.97750378,4,10.0,1.0,0,0,1,0.245,7,11,4,2015,2026-05-15,2015-11-28,2015-11-30,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,26257,365,5009,Home Office,179.9700012,3,81.95999908,Standard Class,Pacific Asia,10,3,151.976003264,5,10.0,0.4,0,0,1,0.455,3,1,1,2016,2026-05-15,2016-01-19,2016-01-22,0.0,0.0,0.0,Apparel,High Value-Small Number
0,26257,906,5009,Home Office,99.95999908,4,6.170000076,Standard Class,Pacific Asia,10,3,143.30666923333334,6,10.0,0.36666666666666664,0,0,1,0.062,3,1,1,2016,2026-05-15,2016-01-19,2016-01-22,0.0,0.0,0.0,Outdoors,Small Value-Large Number
1,47345,191,5009,Home Office,499.9500122,5,211.4799957,Standard Class,Pacific Asia,10,6,194.25571822857142,7,10.0,0.5,1,0,1,0.423,3,11,4,2016,2026-05-15,2016-11-22,2016-11-28,0.0,0.0,0.0,Footwear,High Value-Small Number
1,47345,403,5009,Home Office,129.9900055,1,33.77000046,Standard Class,Pacific Asia,10,6,186.2225041375,8,10.0,0.5,0,0,1,0.26,3,11,4,2016,2026-05-15,2016-11-22,2016-11-28,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
1,47345,957,5009,Home Office,299.980011,1,87.29000092,Standard Class,Pacific Asia,10,6,198.8622271222222,9,10.0,0.5,0,0,1,0.291,3,11,4,2016,2026-05-15,2016-11-22,2016-11-28,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,47345,1073,5009,Home Office,199.9900055,1,-57.40000153,Standard Class,Pacific Asia,10,6,198.97500496,10,10.0,0.5333333333333333,0,0,0,-0.287,3,11,4,2016,2026-05-15,2016-11-22,2016-11-28,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,11587,1014,5010,Home Office,149.9400024,3,-2.829999924,Standard Class,Europe,10,3,149.9400024,1,10.0,0.4,0,0,0,-0.019,6,6,2,2015,2026-05-15,2015-06-19,2015-06-22,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,36294,502,5010,Home Office,150.0,3,57.59999847,Standard Class,USCA,10,5,149.9700012,2,10.0,0.26666666666666666,0,0,1,0.384,2,6,2,2016,2026-05-15,2016-06-13,2016-06-18,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,57697,1014,5010,Home Office,149.9400024,3,16.43000031,Standard Class,LATAM,10,3,149.96000160000003,3,10.0,0.26666666666666666,0,0,1,0.11,7,4,2,2017,2026-05-15,2017-04-22,2017-04-25,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,64021,191,5010,Home Office,199.9799957,2,80.62999725,Standard Class,Europe,10,2,162.46500012500002,4,10.0,0.36666666666666664,0,0,1,0.403,1,7,3,2017,2026-05-15,2017-07-23,2017-07-25,0.0,0.0,0.0,Footwear,High Value-Small Number
0,64021,1014,5010,Home Office,199.9199982,4,-8.300000191,Standard Class,Europe,10,2,169.95599974,5,10.0,0.36666666666666664,0,0,0,-0.042,1,7,3,2017,2026-05-15,2017-07-23,2017-07-25,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,40922,403,5011,Consumer,129.9900055,1,54.27999878,Standard Class,USCA,10,3,129.9900055,1,10.0,0.2,0,0,1,0.418,7,8,3,2016,2026-05-15,2016-08-20,2016-08-23,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,40922,1004,5011,Consumer,399.980011,1,116.1500015,Standard Class,USCA,10,3,264.98500824999996,2,10.0,0.16666666666666666,1,0,1,0.29,7,8,3,2016,2026-05-15,2016-08-20,2016-08-23,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,40922,1073,5011,Consumer,199.9900055,1,12.60000038,Standard Class,USCA,10,3,243.32000733333334,3,10.0,0.13333333333333333,0,0,1,0.063,7,8,3,2016,2026-05-15,2016-08-20,2016-08-23,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,45212,365,5011,Consumer,59.99000168,1,13.26000023,Standard Class,Africa,10,3,197.48750592,4,10.0,0.43333333333333335,0,0,1,0.221,6,10,4,2016,2026-05-15,2016-10-21,2016-10-24,0.0,0.0,0.0,Apparel,High Value-Small Number
0,55636,565,5011,Consumer,350.0,5,30.79999924,Standard Class,LATAM,10,2,227.990004736,5,10.0,0.5666666666666667,1,0,1,0.088,5,3,1,2017,2026-05-15,2017-03-23,2017-03-25,0.0,0.0,0.0,Golf,Small Value-Large Number
0,55636,957,5011,Consumer,299.980011,1,94.48999786,Standard Class,LATAM,10,2,239.98833911333335,6,10.0,0.5333333333333333,0,0,1,0.315,5,3,1,2017,2026-05-15,2017-03-23,2017-03-25,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,55636,1073,5011,Consumer,199.9900055,1,13.11999989,Standard Class,LATAM,10,2,234.27429145428573,7,10.0,0.5,0,0,1,0.066,5,3,1,2017,2026-05-15,2017-03-23,2017-03-25,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,877,957,5012,Consumer,299.980011,1,-33.0,Standard Class,LATAM,10,3,299.980011,1,10.0,0.43333333333333335,0,0,0,-0.11,3,1,1,2015,2026-05-15,2015-01-13,2015-01-16,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,877,1004,5012,Consumer,399.980011,1,-614.3699951,Standard Class,LATAM,10,3,349.980011,2,10.0,0.4,1,0,0,-1.536,3,1,1,2015,2026-05-15,2015-01-13,2015-01-16,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,3390,191,5012,Consumer,299.9700012,3,97.48999786,Standard Class,LATAM,10,6,333.31000773333335,3,10.0,0.4,0,0,1,0.325,5,2,1,2015,2026-05-15,2015-02-19,2015-02-25,0.0,0.0,0.0,Footwear,High Value-Small Number
1,3390,957,5012,Consumer,299.980011,1,140.9900055,Standard Class,LATAM,10,6,324.97750855000004,4,10.0,0.43333333333333335,0,0,1,0.47,5,2,1,2015,2026-05-15,2015-02-19,2015-02-25,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,3390,1014,5012,Consumer,199.9199982,4,70.47000122,Standard Class,LATAM,10,6,299.96600648000003,5,10.0,0.4666666666666667,0,0,1,0.352,5,2,1,2015,2026-05-15,2015-02-19,2015-02-25,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,18021,365,5012,Consumer,59.99000168,1,5.760000229,Standard Class,Europe,10,2,259.97000568000004,6,10.0,0.4,0,0,1,0.096,2,9,3,2015,2026-05-15,2015-09-21,2015-09-23,0.0,0.0,0.0,Apparel,High Value-Small Number
0,18021,1004,5012,Consumer,399.980011,1,105.8300018,Standard Class,Europe,10,2,279.9714350114286,7,10.0,0.4,1,0,1,0.265,2,9,3,2015,2026-05-15,2015-09-21,2015-09-23,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,18021,1073,5012,Consumer,199.9900055,1,94.0,Standard Class,Europe,10,2,269.9737563225,8,10.0,0.4,0,0,1,0.47,2,9,3,2015,2026-05-15,2015-09-21,2015-09-23,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
0,61262,403,5012,Consumer,129.9900055,1,58.95999908,Same Day,LATAM,10,0,254.42000623111107,9,10.0,0.2,0,0,1,0.454,3,6,2,2017,2026-05-15,2017-06-13,2017-06-13,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,61262,502,5012,Consumer,200.0,4,45.0,Same Day,LATAM,10,0,248.97800560799996,10,10.0,0.2,0,0,1,0.225,3,6,2,2017,2026-05-15,2017-06-13,2017-06-13,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,68511,365,5012,Consumer,119.9800034,2,-221.3600006,Second Class,Europe,10,2,237.2509144981818,11,10.0,0.7333333333333333,0,0,0,-1.845,4,9,3,2017,2026-05-15,2017-09-27,2017-09-29,0.0,0.0,0.0,Apparel,High Value-Small Number
0,68511,502,5012,Consumer,250.0,5,26.84000015,Second Class,Europe,10,2,238.31333828999996,12,10.0,0.7,0,0,1,0.107,4,9,3,2017,2026-05-15,2017-09-27,2017-09-29,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,11330,365,5013,Consumer,119.9800034,2,45.88999939,First Class,Europe,10,2,119.9800034,1,10.0,1.0,0,0,1,0.382,2,6,2,2015,2026-05-15,2015-06-15,2015-06-17,0.0,0.0,0.0,Apparel,High Value-Small Number
1,11330,957,5013,Consumer,299.980011,1,122.9899979,First Class,Europe,10,2,209.9800072,2,10.0,1.0,0,0,1,0.41,2,6,2,2015,2026-05-15,2015-06-15,2015-06-17,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,38928,502,5013,Consumer,250.0,5,82.65000153,First Class,USCA,10,2,223.3200048,3,10.0,1.0,0,0,1,0.331,6,7,3,2016,2026-05-15,2016-07-22,2016-07-24,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,67793,365,5013,Consumer,179.9700012,3,38.36999893,Same Day,Europe,10,1,212.48250389999998,4,10.0,0.43333333333333335,0,0,1,0.213,7,9,3,2017,2026-05-15,2017-09-16,2017-09-17,0.0,0.0,0.0,Apparel,High Value-Small Number
1,67793,627,5013,Consumer,199.9499969,5,55.41999817,Same Day,Europe,10,1,209.9760025,5,10.0,0.4666666666666667,0,0,1,0.277,7,9,3,2017,2026-05-15,2017-09-16,2017-09-17,0.0,0.0,0.0,Golf,Small Value-Large Number
1,67793,1004,5013,Consumer,399.980011,1,154.1499939,Same Day,Europe,10,1,241.64333724999997,6,10.0,0.5,1,0,1,0.385,7,9,3,2017,2026-05-15,2017-09-16,2017-09-17,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,67793,1014,5013,Consumer,199.9199982,4,45.74000168,Same Day,Europe,10,1,235.68286024285712,7,10.0,0.5333333333333333,0,0,1,0.229,7,9,3,2017,2026-05-15,2017-09-16,2017-09-17,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,67793,1073,5013,Consumer,199.9900055,1,94.08000183,Same Day,Europe,10,1,231.2212534,8,10.0,0.5666666666666667,0,0,1,0.47,7,9,3,2017,2026-05-15,2017-09-16,2017-09-17,0.0,0.0,0.0,Fan Shop,Moderate Value-Moderate Number
1,3327,191,5014,Consumer,99.98999786,1,28.15999985,First Class,LATAM,10,2,99.98999786,1,10.0,0.8666666666666667,0,0,1,0.282,4,2,1,2015,2026-05-15,2015-02-18,2015-02-20,0.0,0.0,0.0,Footwear,High Value-Small Number
1,3327,365,5014,Consumer,59.99000168,1,10.60000038,First Class,LATAM,10,2,79.98999977,2,10.0,0.8666666666666667,0,0,1,0.177,4,2,1,2015,2026-05-15,2015-02-18,2015-02-20,0.0,0.0,0.0,Apparel,High Value-Small Number
0,59982,403,5014,Consumer,129.9900055,1,33.24000168,Standard Class,LATAM,10,3,96.65666834666666,3,10.0,0.4,0,0,1,0.256,5,5,2,2017,2026-05-15,2017-05-25,2017-05-28,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,59982,502,5014,Consumer,200.0,4,95.04000092,Standard Class,LATAM,10,3,122.49250126,4,10.0,0.4,0,0,1,0.475,5,5,2,2017,2026-05-15,2017-05-25,2017-05-28,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,59982,1004,5014,Consumer,399.980011,1,143.7400055,Standard Class,LATAM,10,3,177.99000320800002,5,10.0,0.4,1,0,1,0.359,5,5,2,2017,2026-05-15,2017-05-25,2017-05-28,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,59982,1014,5014,Consumer,249.8999939,5,61.40000153,Standard Class,LATAM,10,3,189.97500165666668,6,10.0,0.4,0,0,1,0.246,5,5,2,2017,2026-05-15,2017-05-25,2017-05-28,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,18289,191,5015,Corporate,399.9599915,4,62.59000015,Second Class,Europe,10,5,399.9599915,1,10.0,0.8333333333333334,1,0,1,0.156,5,9,3,2015,2026-05-15,2015-09-24,2015-09-29,0.0,0.0,0.0,Footwear,High Value-Small Number
1,18289,565,5015,Corporate,70.0,1,26.72999954,Second Class,Europe,10,5,234.97999575,2,10.0,0.8333333333333334,0,0,1,0.382,5,9,3,2015,2026-05-15,2015-09-24,2015-09-29,0.0,0.0,0.0,Golf,Small Value-Large Number
1,18289,627,5015,Corporate,159.9600067,4,62.95999908,Second Class,Europe,10,5,209.97333273333334,3,10.0,0.8333333333333334,0,0,1,0.394,5,9,3,2015,2026-05-15,2015-09-24,2015-09-29,0.0,0.0,0.0,Golf,Small Value-Large Number
1,18289,957,5015,Corporate,299.980011,1,75.3199997,Second Class,Europe,10,5,232.4750023,4,10.0,0.8333333333333334,0,0,1,0.251,5,9,3,2015,2026-05-15,2015-09-24,2015-09-29,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,18289,1004,5015,Corporate,399.980011,1,30.62000084,Second Class,Europe,10,5,265.97600404,5,10.0,0.8333333333333334,1,0,1,0.077,5,9,3,2015,2026-05-15,2015-09-24,2015-09-29,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,49776,502,5015,Corporate,200.0,4,85.55999756,First Class,Pacific Asia,10,2,254.98000336666666,6,10.0,0.9666666666666667,0,0,1,0.428,3,12,4,2016,2026-05-15,2016-12-27,2016-12-29,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,49886,365,5015,Corporate,299.9500122,5,93.36000061,Standard Class,Africa,10,2,261.4042903428571,7,10.0,0.0,0,0,1,0.311,5,12,4,2016,2026-05-15,2016-12-29,2016-12-31,0.0,0.0,0.0,Apparel,High Value-Small Number
1,5169,365,5016,Corporate,119.9800034,2,57.59000015,First Class,LATAM,10,2,119.9800034,1,10.0,0.9333333333333333,0,0,1,0.48,3,3,1,2015,2026-05-15,2015-03-17,2015-03-19,0.0,0.0,0.0,Apparel,High Value-Small Number
1,5169,502,5016,Corporate,150.0,3,2.839999914,First Class,LATAM,10,2,134.9900017,2,10.0,0.9666666666666667,0,0,1,0.019,3,3,1,2015,2026-05-15,2015-03-17,2015-03-19,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,5169,1004,5016,Corporate,399.980011,1,125.7300034,First Class,LATAM,10,2,223.3200048,3,10.0,1.0,1,0,1,0.314,3,3,1,2015,2026-05-15,2015-03-17,2015-03-19,0.0,0.0,0.0,Fan Shop,High Value-Small Number
1,5169,1014,5016,Corporate,149.9400024,3,4.25,First Class,LATAM,10,2,204.9750042,4,10.0,1.0,0,0,1,0.028,3,3,1,2015,2026-05-15,2015-03-17,2015-03-19,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,13539,172,5016,Corporate,30.0,1,9.720000267,Standard Class,Europe,10,5,169.98000336,5,10.0,0.36666666666666664,0,0,1,0.324,6,7,3,2015,2026-05-15,2015-07-17,2015-07-22,0.0,0.0,0.0,Footwear,Small Value-Large Number
1,13539,365,5016,Corporate,119.9800034,2,12.75,Standard Class,Europe,10,5,161.64667003333332,6,10.0,0.4,0,0,1,0.106,6,7,3,2015,2026-05-15,2015-07-17,2015-07-22,0.0,0.0,0.0,Apparel,High Value-Small Number
1,13539,1014,5016,Corporate,99.95999908,2,47.02000046,Standard Class,Europe,10,5,152.83428846857143,7,10.0,0.43333333333333335,0,0,1,0.47,6,7,3,2015,2026-05-15,2015-07-17,2015-07-22,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,27987,957,5016,Corporate,299.980011,1,13.19999981,Standard Class,Pacific Asia,10,3,171.227503785,8,10.0,0.36666666666666664,0,0,1,0.044,7,2,1,2016,2026-05-15,2016-02-13,2016-02-16,0.0,0.0,0.0,Fan Shop,High Value-Small Number
0,27987,1014,5016,Corporate,49.97999954,1,23.75,Standard Class,Pacific Asia,10,3,157.7555588688889,9,10.0,0.3333333333333333,0,0,1,0.475,7,2,1,2016,2026-05-15,2016-02-13,2016-02-16,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
0,51663,403,5016,Corporate,129.9900055,1,-28.37000084,Standard Class,LATAM,10,4,154.97900353200004,10,10.0,0.3,0,0,0,-0.218,3,1,1,2017,2026-05-15,2017-01-24,2017-01-28,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,7456,403,5017,Corporate,129.9900055,1,28.86000061,Standard Class,LATAM,10,2,129.9900055,1,10.0,0.43333333333333335,0,0,1,0.222,1,4,2,2015,2026-05-15,2015-04-19,2015-04-21,0.0,0.0,0.0,Apparel,Moderate Value-Moderate Number
0,7456,502,5017,Corporate,100.0,2,45.59999847,Standard Class,LATAM,10,2,114.99500275,2,10.0,0.43333333333333335,0,0,1,0.456,1,4,2,2015,2026-05-15,2015-04-19,2015-04-21,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
0,7456,775,5017,Corporate,29.96999931,3,7.300000191,Standard Class,LATAM,10,2,86.65333493666667,3,10.0,0.43333333333333335,0,0,1,0.244,1,4,2,2015,2026-05-15,2015-04-19,2015-04-21,0.0,0.0,0.0,Outdoors,Small Value-Large Number
0,7456,1014,5017,Corporate,99.95999908,2,46.04000092,Standard Class,LATAM,10,2,89.9800009725,4,10.0,0.43333333333333335,0,0,1,0.461,1,4,2,2015,2026-05-15,2015-04-19,2015-04-21,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
1,11294,502,5017,Corporate,50.0,1,6.0,First Class,Europe,10,2,81.984000778,5,10.0,0.9666666666666667,0,0,1,0.12,1,6,2,2015,2026-05-15,2015-06-14,2015-06-16,0.0,0.0,0.0,Golf,Moderate Value-Moderate Number
1,11294,627,5017,Corporate,79.98000336,2,25.95000076,First Class,Europe,10,2,81.65000120833334,6,10.0,0.9666666666666667,0,0,1,0.324,1,6,2,2015,2026-05-15,2015-06-14,2015-06-16,0.0,0.0,0.0,Golf,Small Value-Large Number
1,11294,1014,5017,Corporate,149.9400024,3,39.88000107,First Class,Europe,10,2,91.40571566428571,7,10.0,0.9666666666666667,0,0,1,0.266,1,6,2,2015,2026-05-15,2015-06-14,2015-06-16,0.0,0.0,0.0,Fan Shop,Small Value-Large Number
